Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
RIPOR3,flexnonsynmtr,0.0963857231424989,2201,252325,-0.006888885,0.0001231028,-0.0349849091081911,0.0210417806836444,-0.0762262375402404,0.00625641932385822
TEX38,flexnonsynmtr,0.0963955792096124,480,254046,0.086108645,-0.0001575715,0.0746579640953047,0.0449045900234083,-0.0133538336277555,0.162669761818365
C2ORF74,flexnonsynmtr,0.096488844427598,269,254257,-0.123658473433234,0.00008370987780916,-0.0996598186803437,0.0599592620901153,-0.217178371771426,0.0178587344107382
SLC26A9,flexnonsynmtr,0.0964988144814759,2646,251880,0.0162503,-0.0001575715,0.0319247548270024,0.0192077613993384,-0.00572194476673915,0.069571454420744
TSPO2,flexnonsynmtr,0.0964599128276908,123,254403,-0.2252328,0.00005416522,-0.147351746673153,0.0886449015597311,-0.321093387364864,0.0263898940185593
ARPC2,flexnonsynmtr,0.0965402093241749,184,254342,0.044583825,-0.00003939288,0.120461094729654,0.0724852987637177,-0.0216081558605927,0.262530345319901
FGF21,flexnonsynmtr,0.0965758090719929,473,254053,-0.110708,0.000132951,-0.0751666314668227,0.0452350005775851,-0.163826025055798,0.0134927621221526
KRTAP27-1,flexnonsynmtr,0.096544719237144,397,254129,0.0591878786057401,-0.0000935581,0.082042287976055,0.0493681403015564,-0.0147179491382187,0.178802525090329
INPP5F,flexnonsynmtr,0.0966752190340697,1869,252657,0.05990807,-0.0004087012,0.0379068428306926,0.0228189998768623,-0.0068177877774036,0.0826314734387888
EPHA5,flexnonsynmtr,0.0968148544732243,1970,252556,0.03976282,-0.000295446621093447,0.0369146720150252,0.022231039127217,-0.0066575712193101,0.0804869152493606
MDK,flexnonsynmtr,0.0968058142539877,127,254399,-0.03011549,0.00002462055,-0.144863510946448,0.0872384603837672,-0.315848564478054,0.0261215425851589
PI4KA,flexnonsynmtr,0.09683732596625,1784,252742,-0.05881797,0.00044316995,-0.0387743344678,0.0233525515190669,-0.0845447120515181,0.0069960431159181
COL23A1,flexnonsynmtr,0.0969023623602637,795,253731,-0.0574911,0.000211736751087278,-0.057959528176779,0.0349139855285466,-0.126390007787938,0.0104709514343799
KNSTRN,flexnonsynmtr,0.0969983249115747,695,253831,0.03098253,-0.0001132545,0.0619595843421348,0.0373342866192192,-0.0112146207970856,0.135133789481355
ADAM11,flexnonsynmtr,0.0970852415343749,587,253939,-0.08077916,0.0001526474,-0.0673867073534627,0.0406150093299907,-0.146991041427283,0.0122176267203578
MRPS16,flexnonsynmtr,0.0971263214053051,176,254350,0.1430792,-0.00008863399,0.122950284710694,0.0741131428342795,-0.0223094968027459,0.268210066224133
ELP1,flexnonsynmtr,0.0971427330588597,2265,252261,0.04729401,-0.000398853,0.0344130164305507,0.0207448238783179,-0.0062462845902862,0.0750723174513876
GNG4,flexnonsynmtr,0.0971516351435902,166,254360,-0.071954539794461,0.00008863398890458,-0.126589849692617,0.0763128120971279,-0.276160924241324,0.0229812248560898
KLRK1,flexnonsynmtr,0.0971893044413244,232,254294,0.0532108491880903,-0.00006893755,0.107081372089842,0.0645596881167921,-0.0194538932056873,0.233616637385372
TCF4,flexnonsynmtr,0.0972176310972596,410,254116,0.0653858197508417,-0.00008863399,0.080571190907782,0.0485807328709749,-0.0146457486623021,0.175788130477866
ATP5MF-PTCD1,flexnonsynmtr,0.097283120120117,2528,251998,0.044356225,-0.0004924111,0.0325773657161576,0.0196465030910514,-0.0059292558811829,0.0710839873134981
CNTLN,flexnonsynmtr,0.0972484132970314,2767,251759,0.02553429,-0.000310219,0.0311564082177441,0.0187876140491566,-0.00566681378542584,0.0679796302209141
SPINK13,flexnonsynmtr,0.0972450000606478,221,254305,0.0285785026430472,-0.00000492411,-0.109693055162069,0.0661452932111079,-0.239336064114913,0.0199499537907757
B4GALT7,flexnonsynmtr,0.0974250152177292,1819,252707,0.02408615,-0.0001821921,0.0383345514253773,0.0231283043077136,-0.00699630761034156,0.0836654104610962
FBXO42,flexnonsynmtr,0.0974318910567283,431,254095,0.08476162,-0.0001034063,0.0785358490047634,0.0473838416354853,-0.0143352156946336,0.17140691370416
AIM2,flexnonsynmtr,0.0974608094162076,509,254017,0.06593727,-0.0001034063,0.0722732010826117,0.0436090995593717,-0.0131994699139044,0.157745872079128
KIAA0586,flexnonsynmtr,0.0975751730199868,2795,251731,0.05328931,-0.000664755,0.0309717485413859,0.0186944982686075,-0.00566896901762282,0.0676124661003945
TCF23,flexnonsynmtr,0.0976284694522798,370,254156,-0.06419046,0.00007878576890458,-0.0847033407053727,0.0511349330471687,-0.184926444436719,0.0155197630259737
C4ORF48,flexnonsynmtr,0.0977077976718192,103,254423,-0.3181188,0.0001132545,-0.160416767966223,0.0968656227368553,-0.350270802713901,0.0294372667814542
IDH3G,flexnonsynmtr,0.0977084177859667,300,254226,-0.03192352,0.00007878576890458,0.0940421784651674,0.0567862770314321,-0.0172574086133634,0.205341765543698
THRA,flexnonsynmtr,0.0976760796610814,296,254230,-0.07234437,0.000108330409855097,-0.0946735229390549,0.0571619938735398,-0.206709504998399,0.0173624591202896
TRAPPC11,flexnonsynmtr,0.0977353559837034,1573,252953,-0.01189201,0.0001132545,-0.0411649101390879,0.0248589495602726,-0.0898877876704482,0.00755796739227252
POU4F2,flexnonsynmtr,0.0978925383743024,1235,253291,0.004338155,-0.00001477233,0.0464049252422493,0.02803645736087,-0.00854578275508,0.101355633239579
MST1,flexnonsynmtr,0.0979250434999944,921,253605,-0.005155566,0.00001477233,-0.0536989978493076,0.0324464579483766,-0.117293189273696,0.00989519357508056
XKR5,flexnonsynmtr,0.0979358208459253,3674,250852,0.022963145,-0.0003446877,0.0270318044129503,0.0163339074678054,-0.00498221819218382,0.0590458270180844
HRAS,flexnonsynmtr,0.0981214983045256,345,254181,0.07258105,-0.0001034063,0.0875872329172774,0.0529536541737682,-0.0162005156716547,0.19137498150621
HYPM,flexnonsynmtr,0.0981760207046483,145,254381,-0.1956198,0.0001231028,-0.135030990985981,0.0816505351103379,-0.295063860150683,0.0250018781787209
LRRC47,flexnonsynmtr,0.0981694317353577,837,253689,0.07141594,-0.0002412814,0.0562780285921363,0.0340295293989309,-0.0104189406154296,0.122974997799702
PCDHGB1,flexnonsynmtr,0.0982008157621727,1696,252830,-0.05785118,0.0003446877,-0.0395990225347668,0.0239465017995022,-0.0865335268127043,0.00733548174317074
SCAMP4,flexnonsynmtr,0.0982067083460979,532,253994,0.030361995,-0.00006893755,0.0705396784924838,0.0426578242797808,-0.0130685183502173,0.154147875335185
TPD52L3,flexnonsynmtr,0.098328902194484,273,254253,0.08485057,-0.00008370988,0.0983856169312634,0.0595188642648695,-0.0182697681787055,0.215041002041232
PNP,flexnonsynmtr,0.0983826761975589,282,254244,-0.0901549226251558,0.00008863398890458,-0.096788578798558,0.0585620870292802,-0.211568706067829,0.0179915484707133
C14ORF39,flexnonsynmtr,0.0984651814448487,1243,253283,-0.08638265,0.0003299154,-0.046177594449321,0.0279466783848514,-0.100952338050293,0.008597149151651
SCEL,flexnonsynmtr,0.0984709027586601,687,253839,-0.07162329,0.0001920403,-0.0620444818762334,0.0375499561906324,-0.13564139361815,0.0115524298656827
NAALADL1,flexnonsynmtr,0.0985143124293303,1585,252941,0.0635194,-0.0004283976,0.040915084314969,0.0247654210455136,-0.0076244798241965,0.0894546484541346
PDILT,flexnonsynmtr,0.0985113184213506,1580,252946,0.039605125,-0.0002265091,0.0409794596907611,0.0248041661608512,-0.00763604384016969,0.089594963221692
SLC35C1,flexnonsynmtr,0.0985115500836682,1010,253516,-0.01784592,0.00006893755,-0.0511971436741189,0.0309887768629964,-0.111934319083789,0.00954003173555149
PIGR,flexnonsynmtr,0.098691164919394,1679,252847,-0.03902363,0.0002511296,-0.0397395081200525,0.0240664892579627,-0.0869091846135213,0.00743016837341626
GUCA2A,flexnonsynmtr,0.0988602011983301,381,254145,-0.04139897,0.00005416522,-0.0831679813656313,0.0503922945736108,-0.181935533513452,0.0155995707821896
PARP1,flexnonsynmtr,0.0989947807630825,1263,253263,0.06650972,-0.0002806743,0.0457405123537908,0.0277256797857591,-0.00860107989249234,0.100082104600074
KRBA2,flexnonsynmtr,0.0990615286308453,514,254012,0.07058171,-0.0001575715,0.071580262705969,0.0433970618247842,-0.0134768199910783,0.156637345403016
ABCB10,flexnonsynmtr,0.099117350482117,743,253783,-0.01261098,0.0000443169940968792,-0.0595527806311024,0.0361111123871643,-0.130329596927989,0.0112240356657847
CATSPER4,flexnonsynmtr,0.0991362102126212,1211,253315,0.02772137,-0.0001723439,0.046687744832441,0.0283117012637033,-0.00880243386683737,0.102177923531719
SPATA9,flexnonsynmtr,0.0991440323201767,281,254245,-0.1223288,0.0001231028,-0.0967421899373324,0.0586663462187527,-0.211726662434783,0.018242282560118
ADAR,flexnonsynmtr,0.0992096260253087,829,253697,-0.0892298932786405,0.0002314332,-0.0563733853256817,0.0341925550408117,-0.123389880439383,0.01064310978802
DMRTA2,flexnonsynmtr,0.099185129438975,475,254051,-0.02461811,0.0000443169940968792,-0.0744278744062651,0.045140001700877,-0.162901072732876,0.0140453239203463
MEGF6,flexnonsynmtr,0.0992636266040577,4092,250434,0.00494875158859212,-0.0001378751,0.025534949541462,0.0154903714698646,-0.0048257650258036,0.0558956641087277
ZNF30,flexnonsynmtr,0.0992270698803853,1407,253119,-0.02454916,0.000132951,-0.0433196600860024,0.0262763414195353,-0.0948205878244065,0.00818126765240167
ASTL,flexnonsynmtr,0.0992972778416131,836,253690,0.059494095,-0.000216660875543639,0.0561234230774041,0.0340497722783803,-0.0106132216335013,0.12286006778831
GPR35,flexnonsynmtr,0.0992908133508025,751,253775,0.103507137547299,-0.0002806743,0.0592057459335957,0.0359191137818421,-0.0111947582222403,0.129606250089432
KPRP,flexnonsynmtr,0.0992868242940759,1100,253426,0.0316426953577139,-0.0001575715,0.0489540407449559,0.0296992290824988,-0.00925565543926755,0.107163736929179
HTR3A,flexnonsynmtr,0.0994533293742115,1199,253327,0.0369343,-0.0001723439,0.0468756017525772,0.0284522946765907,-0.00889013628283582,0.10264133978799
PDAP1,flexnonsynmtr,0.0994635747104424,195,254331,0.02138704,-0.00001477233,0.116002384651832,0.0704126208110987,-0.0220044724811796,0.254009241784843
SOX8,flexnonsynmtr,0.099467180840697,727,253799,-0.07357838,0.0002609779,-0.0601404080286165,0.0365051881389183,-0.131689602279135,0.011408786221902
TRMT112,flexnonsynmtr,0.0995008527121817,127,254399,0.1626835,-0.00005416522,0.143706914470227,0.0872386826543667,-0.027278574705821,0.314692403646275
ALDH3B1,flexnonsynmtr,0.099594494174883,1637,252889,0.03800851,-0.0002609779,0.0401354495288559,0.024371356553785,-0.00763175872602744,0.0879026577837393
DDX51,flexnonsynmtr,0.0996450827357921,1613,252913,-0.004348003,0.0000443169940968792,-0.0404248005528398,0.0245507258635974,-0.0885435678667124,0.00769396676103292
KCND3,flexnonsynmtr,0.0995935104756518,456,254070,0.1107133,-0.000216660875543639,0.0758677938574307,0.0460688918375376,-0.014426004340421,0.166161592055282
PRR32,flexnonsynmtr,0.0996416837624967,738,253788,-0.087677045,0.000206812625543639,-0.0596707181636203,0.0362387623758775,-0.130697725030784,0.011356288703543
LARS,flexnonsynmtr,0.0996623070047093,1253,253273,-0.02266762,0.0001427992,-0.0458308607564102,0.0278353413212224,-0.1003873866848,0.00872566517197911
CSRNP3,flexnonsynmtr,0.0997187373479812,745,253781,-0.01517177,0.00008370987780916,-0.059367744205417,0.036062964957912,-0.130050192826259,0.0113147044154255
BOC,flexnonsynmtr,0.0998194603932549,2174,252352,0.0573776760403848,-0.0004333217,0.0348412310686542,0.0211706139592885,-0.00665260714446816,0.0763350692817766
RPS12,flexnonsynmtr,0.0999297750320603,98,254428,-0.21836615,0.000108330409855097,-0.163377676995328,0.0993056533740566,-0.358014106655585,0.0312587526649294
ZSWIM1,flexnonsynmtr,0.0998975489602879,642,253884,0.07753388,-0.0002855984,0.0639065340866247,0.0388405394190005,-0.0122198863309235,0.140032954504173
VCPKMT,flexnonsynmtr,0.0999688047691406,389,254137,-0.1250281,0.0001821921,-0.082041175098292,0.0498727252789413,-0.179790385298403,0.0157080351018187
NOS3,ptv,0.00000926538400678459,203,254323,0.2697128,-0.0002018885,0.305973323001573,0.0690103124323515,0.170714952856447,0.441231693146699
SIPA1,ptv,0.00000113126432958523,59,254467,-0.6343266,0.0001427992,-0.62288932200492,0.127970886580096,-0.87370884353394,-0.3720698004759
SMAD6,ptv,4.2910773120889e-7,168,254358,0.4651198,-0.0002462055,0.383488368894343,0.0758526502279166,0.234819199325322,0.532157538463363
RTEL1,ptv,0.0000325080165160886,189,254337,-0.2148607,0.0001821921,-0.297175369181164,0.0715185582427476,-0.437349834157336,-0.157000904204992
WDR12,ptv,0.0000512333368536067,69,254457,0.5709634,-0.0001427992,0.479272326175882,0.118338919439225,0.247331203118724,0.711213449233039
MAP3K3,ptv,0.000105062269981052,17,254509,-1.027584,0.0000443169940968792,-0.924615015224207,0.238385516134569,-1.39184426317427,-0.457385767274143
RYR2,ptv,0.000117432953513224,135,254391,0.365713,-0.0002511296,0.325886651626937,0.0846132701772168,0.160046900821022,0.491726402432853
ULK4,ptv,0.000113595828421868,422,254104,-0.2542464,0.00039392885,-0.184815237228101,0.0478844249921428,-0.278667431943533,-0.0909630425126703
GOSR1,ptv,0.000168388948802075,32,254494,0.65107935,-0.00007878577,0.653732896309311,0.173758384351515,0.313171101440249,0.994294691178372
SLC39A12,ptv,0.000148407299828127,116,254410,-0.2778903,0.0001378751,-0.346285920563807,0.0912773551730025,-0.525187100064487,-0.167384741063127
SVEP1,ptv,0.000157592651311931,164,254362,0.2519686,-0.0001871162,0.290113668826283,0.0767730843437571,0.139640472961097,0.440586864691469
UNC5C,ptv,0.000171731031498014,36,254490,0.6652713,-0.00007878577,0.615541504756014,0.163821433831991,0.294455867639478,0.93662714187255
COX5A,ptv,0.000211564114983402,5,254521,1.750984,-0.00002462055,1.62848030894891,0.43955414359536,0.76696592134886,2.48999469654895
GNG11,ptv,0.00018421771200536,69,254457,0.4965472,-0.0000935581,0.442561210676563,0.118338662513852,0.210620591186276,0.67450183016685
COMP,ptv,0.000219450092004743,227,254299,0.1393341,-0.0001821921,0.241186927783419,0.0652640032484134,0.113271223631522,0.369102631935315
MMP2,ptv,0.000343902291638907,52,254474,-0.52352965,0.00007878576890458,-0.487977737987707,0.136313698767864,-0.75514894869435,-0.220806527281064
DLX6,ptv,0.000425980814999056,6,254520,1.2237748,-0.00001969644,1.41382269186355,0.401256551606136,0.627370562212606,2.20027482151449
NEURL4,ptv,0.000372738927354757,58,254468,-0.3107838,0.00006893755,-0.459328057042015,0.129071260311206,-0.712304281709663,-0.206351832374368
RBM12B,ptv,0.000478767250241004,153,254373,0.320606,-0.0001723439,0.277593556610093,0.0794848542510682,0.121805364116961,0.433381749103226
POLR3A,ptv,0.000541828474170935,311,254215,0.1138298,-0.0001624956,0.192910933521378,0.0557671579250267,0.0836087926861352,0.30221307435662
GKN1,ptv,0.000622657172258877,84,254442,0.4207307,-0.0001280269,0.366990223213579,0.107257193330527,0.156768987504076,0.577211458923082
MEX3C,ptv,0.00068747236904537,20,254506,0.810048944939934,-0.000049241105,0.746072820203969,0.21978426516196,0.315301527601983,1.17684411280595
IK,ptv,0.000749013114672916,187,254339,-0.2825526,0.000103406319710193,-0.242381470726275,0.0719015038776575,-0.383306498924181,-0.101456442528369
CD52,ptv,0.00081351111602479,12,254514,0.80825785,-0.00002954466,0.950005734205528,0.283736555346815,0.393889660040192,1.50612180837086
GAK,ptv,0.000795208764045433,61,254465,0.4543785,-0.00006401344,0.422193691638882,0.125858997556577,0.175513416219327,0.668873967058437
OBSCN,ptv,0.000906748215425746,2922,251604,-0.052515145,0.00066475495,-0.0606792926954609,0.0182878720065102,-0.0965230336355997,-0.0248355517553221
ZXDC,ptv,0.000897008481896819,113,254413,-0.3285786,0.0001231028,-0.307130220108755,0.0924806141270718,-0.488389755038553,-0.125870685178957
HTN1,ptv,0.000923760113816725,108,254418,-0.37921105,0.0001575715,-0.313379875175357,0.0945963441448318,-0.498786184460797,-0.127973565889917
PRPF6,ptv,0.000950945455844127,78,254448,-0.411111062407812,0.00007878576890458,-0.367829021390062,0.111305143125182,-0.585984130637538,-0.149673912142586
DPP6,ptv,0.000986460957953802,124,254402,-0.25088595,0.0001477233,-0.290847404840352,0.0882854408927232,-0.463884512220489,-0.117810297460215
ARHGEF17,ptv,0.00114436797011182,69,254457,-0.3960092,0.000103406319710193,-0.384890933289406,0.118339419180487,-0.616833035826098,-0.152948830752714
ARIH2,ptv,0.00116963206258757,10,254516,-1.4644555,0.00001969644,-1.00897726130448,0.310815966975368,-1.61816825938003,-0.399786263228932
PKP4,ptv,0.00113188326583755,123,254403,-0.4205545,0.0001526474,-0.288582741704319,0.0886433536512248,-0.462321348536679,-0.114844134871958
PROC,ptv,0.00111258869417408,36,254490,-0.614650691999153,0.00007878576890458,-0.534132396822036,0.163822792056388,-0.855220696022131,-0.213044097621941
BCL11A,ptv,0.00130376690711404,4,254522,-1.534425,0.00001969644,-1.58006021460779,0.491436779072887,-2.54326318274286,-0.616857246472725
KDM5B,ptv,0.00128202741932314,145,254381,-0.1650691,0.00008370987780916,-0.262903055228781,0.0816466885180205,-0.422928385175225,-0.102877725282337
SNW1,ptv,0.0012491712510081,25,254501,0.646161205865105,-0.00006401344,0.634461906692673,0.196583374906952,0.24916373964543,1.01976007373992
FES,ptv,0.00133143712285685,86,254440,0.404058658722232,-0.0001477233,0.340179651097174,0.106002981543416,0.132416637009371,0.547942665184977
MYOZ2,ptv,0.00134794844178991,77,254449,-0.3366138,0.0001132545,-0.359108810951162,0.11202523581751,-0.578675282652811,-0.139542339249513
ZNF623,ptv,0.00132174971573691,163,254363,0.3659025,-0.000221585,0.24729543741047,0.0770090710640866,0.0963597138730768,0.398231160947864
DEFB124,ptv,0.00138157114965679,5,254521,1.497054,-0.00002462055,1.40593089832809,0.439558209341127,0.544408541974872,2.2674532546813
IL22RA2,ptv,0.00146725364198835,303,254223,0.1591019,-0.0001821921,0.179727021755906,0.056498064990179,0.0689923225844447,0.290461720927368
SYTL1,ptv,0.00150388092038677,178,254348,0.103418955,-0.00007878577,0.233905851282808,0.0736950852722206,0.0894654514310054,0.37834625113461
CHMP7,ptv,0.00154029075487947,12,254514,-0.883939481942395,0.0000492411070484396,-0.89859772034496,0.2837362413272,-1.45471317904023,-0.342482261649687
DYRK2,ptv,0.00156550080825092,23,254503,-0.5628793,0.0000443169940968792,-0.648117544398468,0.204951736806895,-1.04981747737715,-0.246417611419787
PIH1D2,ptv,0.00155332331506038,103,254423,-0.2698762,0.000132951,-0.306533362227175,0.0968642443403058,-0.496384695354411,-0.116682029099938
ZNF534,ptv,0.00153187843825155,1079,253447,-0.1012697,0.0004579423,-0.0950113210755819,0.0299851729653768,-0.153781459637008,-0.0362411825141562
