Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
CCDC102A,UR,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
MARVELD2,UR,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
ARID5A,UR,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
CPQ,UR,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
ELP4,UR,0.0669,146157,1,0.0075187969924812,75,0.000513614200405413,14.7423,2.0347,106.8167
SOST,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
PEF1,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
P2RY11,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
TMEM178B,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
UAP1L1,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
AGPAT4,UR,0.066,146157,1,0.0075187969924812,74,0.000506766011066674,14.9416,2.0618,108.2798
SOX3,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
TMEM265,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
KLK5,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
SF3A1,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
SEMA4F,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
AAK1,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
RRM1,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
ALAS2,UR,0.0652,146157,1,0.0075187969924812,73,0.000499917821727935,15.1464,2.0897,109.7835
PTPRD,UR,0.0645,146157,2,0.0150375939849624,451,0.00308853339177122,4.9279,1.2158,19.9742
IL18RAP,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
DCPS,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
CDC20B,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
CFAP52,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
ACOT2,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
SLC47A2,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
G2E3,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
SLC35F2,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
ZIC3,UR,0.0643,146157,1,0.0075187969924812,72,0.000493069632389196,15.3569,2.1183,111.3296
SLC22A14,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
FAM83A,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
SEC14L3,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
ZNF471,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
CSF3R,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
STK35,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
FAM200B,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
NETO1,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
TAF1L,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
CRYGD,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
SNAP91,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
DUS4L,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
GP5,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
ABRA,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
HYAL1,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
AADAC,UR,0.0635,146157,1,0.0075187969924812,71,0.000486221443050457,15.5733,2.1478,112.9198
DHRS4,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
FAAP100,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
NIPSNAP1,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
ACOT7,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
DLAT,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
APOA5,UR,0.0626,146157,1,0.0075187969924812,70,0.000479373253711719,15.7959,2.1781,114.5561
CCDC175,UR,0.0618,146157,1,0.0075187969924812,69,0.00047252506437298,16.0249,2.2092,116.2405
NALCN,UR,0.057,146157,2,0.0150375939849624,420,0.00287623952227031,5.2928,1.3055,21.4578
HAUS8,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
CAV2,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
RUSC1,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
LANCL3,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
ADGRE3,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
MIP,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
PTEN,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
IK,UR,0.0566,146157,1,0.0075187969924812,63,0.000431435928340547,17.5518,2.4165,127.4866
FAM57A,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
APCS,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
EFCAB1,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
PGR,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
EXOC3L1,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
SMAD2,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
SEMA4C,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
SLC39A9,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
CHAF1A,UR,0.0558,146157,1,0.0075187969924812,62,0.000424587739001808,17.835,2.4548,129.5759
YDJC,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
STK4,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
CCDC174,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
ARHGAP19,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
RPE,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
BROX,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
SNAP47,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
MYL10,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
ETV4,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
SSX2IP,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
YIPF2,UR,0.0549,146157,1,0.0075187969924812,61,0.000417739549663069,18.1275,2.4945,131.7347
CUL4B,UR,0.054,146157,1,0.0075187969924812,60,0.00041089136032433,18.4298,2.5354,133.9666
UNC5CL,UR,0.054,146157,1,0.0075187969924812,60,0.00041089136032433,18.4298,2.5354,133.9666
AADACL2,UR,0.054,146157,1,0.0075187969924812,60,0.00041089136032433,18.4298,2.5354,133.9666
C3ORF70,UR,0.054,146157,1,0.0075187969924812,60,0.00041089136032433,18.4298,2.5354,133.9666
SYNE1,UR,0.0537,146157,3,0.0225563909774436,927,0.0063482715170109,3.6121,1.1478,11.3667
COL11A2,UR,0.0537,146157,2,0.0150375939849624,406,0.00278036487152797,5.4758,1.3505,22.2024
MSMO1,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
C16ORF71,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
TDRD5,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
LILRB3,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
CYP26B1,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
BRDT,UR,0.0532,146157,1,0.0075187969924812,59,0.000404043170985591,18.7423,2.5777,136.2755
MLXIP,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
TRIM16,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
TMOD2,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
PAFAH1B3,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
USP37,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
PNP,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
DNAJB6,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
GTF2H1,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
TINF2,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
FSD1,UR,0.0523,146157,1,0.0075187969924812,58,0.000397194981646853,19.0656,2.6214,138.6652
CCHCR1,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
TMEM56-RWDD3,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
RASSF5,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
ZFP37,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
SETD7,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
KLK2,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
BRF2,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
PTGER2,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
DBT,UR,0.0514,146157,1,0.0075187969924812,57,0.000390346792308114,19.4002,2.6666,141.1402
TSPYL2,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
MIER2,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
IGFLR1,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
SLC35D1,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
FKBPL,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
KCNK1,UR,0.0506,146157,1,0.0075187969924812,56,0.000383498602969375,19.7468,2.7134,143.7051
TENM1,UR,0.05,146157,2,0.0150375939849624,390,0.00267079384210815,5.7011,1.4059,23.119
RRM2B,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
ZNF653,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
HEATR9,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
PRSS3,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
FGF17,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
OPN3,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
AP1M1,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
GRK2,UR,0.0497,146157,1,0.0075187969924812,55,0.000376650413630636,20.1059,2.7619,146.3649
XDH,UR,0.0494,146157,2,0.0150375939849624,387,0.00265024927409193,5.7454,1.4168,23.2994
MTERF3,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
CA14,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
ZNF711,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
HIST2H2AC,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
PAFAH1B1,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
KLK3,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
FFAR2,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
ACKR2,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
MRPL3,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
SSNA1,UR,0.0488,146157,1,0.0075187969924812,54,0.000369802224291897,20.4784,2.8122,149.125
ANGPTL6,UR,0.077,146157,1,0.0075187969924812,87,0.000595792472470279,12.7079,1.757,91.9116
RNF212,UR,0.077,146157,1,0.0075187969924812,87,0.000595792472470279,12.7079,1.757,91.9116
SEPT12,UR,0.077,146157,1,0.0075187969924812,87,0.000595792472470279,12.7079,1.757,91.9116
GH1,UR,0.077,146157,1,0.0075187969924812,87,0.000595792472470279,12.7079,1.757,91.9116
GPR161,UR,0.077,146157,1,0.0075187969924812,87,0.000595792472470279,12.7079,1.757,91.9116
TADA2A,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
TRDN,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
PHYKPL,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
KIAA0391,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
SMG7,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
PRR14L,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
TMEM87B,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
RHBDF2,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
TOM1L1,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
GOLPH3L,UR,0.0762,146157,1,0.0075187969924812,86,0.00058894428313154,12.8557,1.7772,92.993
CAPRIN1,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
DCST1,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
ERICH6,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
AMZ1,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
TEKT3,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
PARP3,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
RTCB,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
FBXO42,UR,0.0753,146157,1,0.0075187969924812,85,0.000582096093792801,13.007,1.7979,94.1002
SQLE,UR,0.0745,146157,1,0.0075187969924812,84,0.000575247904454062,13.162,1.8191,95.2341
TSR3,UR,0.0745,146157,1,0.0075187969924812,84,0.000575247904454062,13.162,1.8191,95.2341
UNC119,UR,0.0745,146157,1,0.0075187969924812,84,0.000575247904454062,13.162,1.8191,95.2341
FBXW9,UR,0.0745,146157,1,0.0075187969924812,84,0.000575247904454062,13.162,1.8191,95.2341
MITF,UR,0.0745,146157,1,0.0075187969924812,84,0.000575247904454062,13.162,1.8191,95.2341
ZNF384,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
TBC1D12,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
ZNF709,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
HOXC6,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
FAM208A,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
KANK2,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
GSS,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
GFRA1,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
ELMO2,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
FAM178B,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
POFUT2,UR,0.0736,146157,1,0.0075187969924812,83,0.000568399715115324,13.3206,1.8407,96.3955
LMBR1,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
ZNF532,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
LTV1,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
ZCCHC2,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
SF1,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
USP30,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
CLPTM1L,UR,0.0728,146157,1,0.0075187969924812,82,0.000561551525776585,13.4832,1.8629,97.5857
MFSD2A,UR,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
CLEC19A,UR,0.072,146157,1,0.0075187969924812,81,0.000554703336437846,13.6497,1.8857,98.8055
ZNF155,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
DDX53,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
TEX50,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
PHYHD1,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
PCBP3,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
ARR3,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
FGF21,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
TRABD2A,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
OTC,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
DISP3,UR,0.048,146157,2,0.0150375939849624,381,0.0026091601380595,5.8361,1.439,23.6686
COQ4,UR,0.048,146157,1,0.0075187969924812,53,0.000362954034953158,20.8649,2.8643,151.9911
GPALPP1,UR,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
IFRD2,UR,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
PRPF38B,UR,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
PSMB8,UR,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
GOSR1,UR,0.0471,146157,1,0.0075187969924812,52,0.00035610584561442,21.2663,2.9184,154.9694
THAP8,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
CALCRL,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
MORN1,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
MIF,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
LRRC34,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
C1ORF127,UR,0.0462,146157,1,0.0075187969924812,51,0.000349257656275681,21.6835,2.9745,158.0667
EVC2,UR,0.0456,146157,2,0.0150375939849624,370,0.00253383005533337,6.0101,1.4818,24.3767
CHID1,UR,0.0454,146157,1,0.0075187969924812,50,0.000342409466936942,22.1173,3.0329,161.2903
MPZL1,UR,0.0454,146157,1,0.0075187969924812,50,0.000342409466936942,22.1173,3.0329,161.2903
GSDMD,UR,0.0454,146157,1,0.0075187969924812,50,0.000342409466936942,22.1173,3.0329,161.2903
RNF144A,UR,0.0454,146157,1,0.0075187969924812,50,0.000342409466936942,22.1173,3.0329,161.2903
ZNF727,UR,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
SNX24,UR,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
TSPAN14,UR,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
ASB8,UR,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
OR52J3,UR,0.0445,146157,1,0.0075187969924812,49,0.000335561277598203,22.5688,3.0936,164.648
ATP4A,UR,0.0439,146157,2,0.0150375939849624,362,0.00247904454062346,6.1432,1.5145,24.9188
PIGR,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
RTN4IP1,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
NXPH3,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
GCH1,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
ZKSCAN5,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
PSMA7,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
EDA2R,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
FBXL14,UR,0.0436,146157,1,0.0075187969924812,48,0.000328713088259464,23.0391,3.1567,168.1484
